#step   T      Ekin       Ethermo     E_LJ      E_LJ_corr   E_LJ_tot   Econs
39530000  258.9  1.378E+02  -3.079E+01  -1.958E+01  -6.168E-01  -2.019E+01  1.483E+02
39540000  283.9  1.511E+02  -1.333E+01  -1.489E+01  -6.168E-01  -1.551E+01  1.489E+02
39550000  266.0  1.415E+02  -1.189E+01  -3.550E+00  -6.168E-01  -4.167E+00  1.493E+02
39560000  255.8  1.361E+02  -3.036E+01  -1.606E+01  -6.168E-01  -1.668E+01  1.498E+02
39570000  335.2  1.784E+02  1.321E+01  -1.545E+01  -6.168E-01  -1.607E+01  1.491E+02
39580000  338.7  1.803E+02  1.693E+01  -1.314E+01  -6.168E-01  -1.375E+01  1.496E+02
39590000  297.1  1.581E+02  -7.710E+00  -1.612E+01  -6.168E-01  -1.674E+01  1.491E+02
39600000  312.6  1.664E+02  -5.369E+00  -2.251E+01  -6.168E-01  -2.312E+01  1.486E+02
39610000  213.3  1.135E+02  -5.173E+01  -1.510E+01  -6.168E-01  -1.572E+01  1.495E+02
39620000  276.6  1.472E+02  -1.698E+01  -1.409E+01  -6.168E-01  -1.470E+01  1.494E+02
39630000  258.3  1.375E+02  -3.435E+01  -2.207E+01  -6.168E-01  -2.268E+01  1.491E+02
39640000  254.0  1.352E+02  -3.724E+01  -2.209E+01  -6.168E-01  -2.270E+01  1.497E+02
39650000  292.5  1.557E+02  -1.255E+01  -1.791E+01  -6.168E-01  -1.852E+01  1.497E+02
39660000  329.9  1.756E+02  1.244E+01  -1.312E+01  -6.168E-01  -1.374E+01  1.494E+02
39670000  313.4  1.668E+02  6.833E-01  -1.555E+01  -6.168E-01  -1.616E+01  1.499E+02
39680000  277.4  1.476E+02  -1.861E+01  -1.558E+01  -6.168E-01  -1.619E+01  1.500E+02
39690000  302.0  1.607E+02  -5.487E+00  -1.537E+01  -6.168E-01  -1.599E+01  1.502E+02
39700000  280.7  1.493E+02  -2.025E+01  -1.879E+01  -6.168E-01  -1.940E+01  1.502E+02
39710000  248.7  1.324E+02  -3.685E+01  -1.795E+01  -6.168E-01  -1.856E+01  1.506E+02
39720000  348.7  1.856E+02  1.548E+01  -1.898E+01  -6.168E-01  -1.959E+01  1.505E+02
39730000  336.9  1.792E+02  7.021E+00  -2.110E+01  -6.168E-01  -2.172E+01  1.505E+02
39740000  291.2  1.549E+02  -1.419E+01  -1.793E+01  -6.168E-01  -1.854E+01  1.506E+02
39750000  294.8  1.569E+02  -1.063E+01  -1.675E+01  -6.168E-01  -1.737E+01  1.501E+02
39760000  286.7  1.526E+02  -1.303E+01  -1.490E+01  -6.168E-01  -1.551E+01  1.501E+02
39770000  347.8  1.851E+02  1.491E+01  -1.943E+01  -6.168E-01  -2.004E+01  1.501E+02
39780000  306.8  1.632E+02  -3.484E+00  -1.617E+01  -6.168E-01  -1.678E+01  1.499E+02
39790000  272.8  1.452E+02  -2.038E+01  -1.481E+01  -6.168E-01  -1.543E+01  1.501E+02
39800000  316.1  1.682E+02  2.549E-01  -1.770E+01  -6.168E-01  -1.832E+01  1.496E+02
39810000  284.2  1.512E+02  -1.929E+01  -2.033E+01  -6.168E-01  -2.094E+01  1.496E+02
39820000  282.2  1.501E+02  -1.945E+01  -1.936E+01  -6.168E-01  -1.998E+01  1.496E+02
39830000  287.5  1.530E+02  -1.443E+01  -1.687E+01  -6.168E-01  -1.749E+01  1.499E+02
39840000  304.1  1.618E+02  -3.112E+00  -1.449E+01  -6.168E-01  -1.511E+01  1.498E+02
39850000  280.6  1.493E+02  -1.607E+01  -1.502E+01  -6.168E-01  -1.563E+01  1.498E+02
39860000  270.5  1.440E+02  -1.815E+01  -1.156E+01  -6.168E-01  -1.218E+01  1.499E+02
39870000  346.4  1.843E+02  1.168E+01  -2.196E+01  -6.168E-01  -2.257E+01  1.501E+02
39880000  267.4  1.423E+02  -3.121E+01  -2.302E+01  -6.168E-01  -2.363E+01  1.498E+02
39890000  376.0  2.001E+02  3.006E+01  -1.963E+01  -6.168E-01  -2.024E+01  1.498E+02
39900000  269.9  1.436E+02  -2.589E+01  -1.933E+01  -6.168E-01  -1.994E+01  1.495E+02
39910000  282.2  1.502E+02  -1.623E+01  -1.629E+01  -6.168E-01  -1.691E+01  1.495E+02
39920000  299.1  1.592E+02  -1.025E+01  -1.937E+01  -6.168E-01  -1.999E+01  1.494E+02
39930000  314.0  1.671E+02  -1.780E+00  -1.913E+01  -6.168E-01  -1.974E+01  1.491E+02
39940000  311.9  1.660E+02  -1.314E+00  -1.842E+01  -6.168E-01  -1.904E+01  1.483E+02
39950000  288.1  1.533E+02  -1.519E+01  -1.987E+01  -6.168E-01  -2.049E+01  1.480E+02
39960000  279.5  1.487E+02  -1.455E+01  -1.392E+01  -6.168E-01  -1.454E+01  1.487E+02
39970000  284.4  1.513E+02  -9.160E+00  -1.147E+01  -6.168E-01  -1.209E+01  1.484E+02
39980000  307.9  1.638E+02  -4.138E+00  -1.806E+01  -6.168E-01  -1.868E+01  1.493E+02
39990000  241.6  1.286E+02  -3.839E+01  -1.711E+01  -6.168E-01  -1.773E+01  1.492E+02
40000000  322.1  1.714E+02  3.471E+00  -1.850E+01  -6.168E-01  -1.912E+01  1.488E+02
40010000  301.5  1.604E+02  -4.895E+00  -1.657E+01  -6.168E-01  -1.718E+01  1.482E+02
40020000  305.4  1.625E+02  -6.970E+00  -2.096E+01  -6.168E-01  -2.158E+01  1.479E+02
40030000  281.6  1.498E+02  -2.161E+01  -2.289E+01  -6.168E-01  -2.350E+01  1.479E+02
40040000  268.6  1.430E+02  -2.161E+01  -1.534E+01  -6.168E-01  -1.596E+01  1.486E+02
40050000  247.9  1.319E+02  -3.411E+01  -1.689E+01  -6.168E-01  -1.751E+01  1.485E+02
40060000  391.4  2.083E+02  4.377E+01  -1.513E+01  -6.168E-01  -1.575E+01  1.488E+02
40070000  319.4  1.700E+02  -1.224E+00  -2.158E+01  -6.168E-01  -2.220E+01  1.490E+02
40080000  302.4  1.609E+02  -3.000E+00  -1.376E+01  -6.168E-01  -1.438E+01  1.495E+02
40090000  294.2  1.566E+02  -9.531E+00  -1.551E+01  -6.168E-01  -1.613E+01  1.500E+02
40100000  279.6  1.488E+02  -2.238E+01  -2.039E+01  -6.168E-01  -2.100E+01  1.502E+02
40110000  251.6  1.339E+02  -3.794E+01  -2.084E+01  -6.168E-01  -2.146E+01  1.504E+02
40120000  316.3  1.683E+02  -6.321E-01  -1.795E+01  -6.168E-01  -1.856E+01  1.504E+02
40130000  279.7  1.488E+02  -1.400E+01  -1.129E+01  -6.168E-01  -1.190E+01  1.509E+02
40140000  326.9  1.740E+02  8.855E+00  -1.336E+01  -6.168E-01  -1.398E+01  1.511E+02
40150000  264.7  1.409E+02  -3.151E+01  -2.103E+01  -6.168E-01  -2.165E+01  1.507E+02
40160000  290.2  1.544E+02  -1.531E+01  -1.802E+01  -6.168E-01  -1.863E+01  1.511E+02
40170000  297.9  1.585E+02  -9.312E+00  -1.636E+01  -6.168E-01  -1.697E+01  1.508E+02
40180000  289.2  1.539E+02  -1.714E+01  -1.956E+01  -6.168E-01  -2.017E+01  1.508E+02
40190000  282.2  1.502E+02  -2.076E+01  -1.870E+01  -6.168E-01  -1.932E+01  1.516E+02
40200000  249.4  1.327E+02  -4.161E+01  -2.222E+01  -6.168E-01  -2.284E+01  1.515E+02
40210000  273.4  1.455E+02  -1.892E+01  -1.250E+01  -6.168E-01  -1.312E+01  1.513E+02
40220000  278.1  1.480E+02  -2.300E+01  -2.010E+01  -6.168E-01  -2.072E+01  1.503E+02
40230000  305.8  1.627E+02  -4.056E+00  -1.616E+01  -6.168E-01  -1.678E+01  1.500E+02
40240000  320.0  1.703E+02  -2.059E+00  -2.203E+01  -6.168E-01  -2.264E+01  1.497E+02
40250000  257.8  1.372E+02  -3.108E+01  -1.720E+01  -6.168E-01  -1.782E+01  1.504E+02
40260000  299.1  1.592E+02  -8.405E+00  -1.630E+01  -6.168E-01  -1.692E+01  1.506E+02
40270000  320.7  1.706E+02  3.294E+00  -1.625E+01  -6.168E-01  -1.687E+01  1.505E+02
40280000  311.8  1.659E+02  -1.099E+01  -2.572E+01  -6.168E-01  -2.634E+01  1.506E+02
40290000  291.1  1.549E+02  -1.836E+01  -2.172E+01  -6.168E-01  -2.234E+01  1.509E+02
40300000  339.4  1.806E+02  1.237E+01  -1.688E+01  -6.168E-01  -1.750E+01  1.508E+02
40310000  329.9  1.756E+02  8.553E+00  -1.580E+01  -6.168E-01  -1.642E+01  1.506E+02
40320000  316.5  1.684E+02  -1.204E+00  -1.895E+01  -6.168E-01  -1.957E+01  1.501E+02
40330000  302.4  1.609E+02  -9.186E+00  -1.974E+01  -6.168E-01  -2.036E+01  1.498E+02
40340000  305.7  1.626E+02  -3.913E+00  -1.600E+01  -6.168E-01  -1.662E+01  1.499E+02
40350000  261.2  1.390E+02  -2.767E+01  -1.630E+01  -6.168E-01  -1.692E+01  1.498E+02
40360000  298.3  1.587E+02  -5.074E-01  -8.847E+00  -6.168E-01  -9.464E+00  1.498E+02
40370000  284.1  1.512E+02  -1.657E+01  -1.731E+01  -6.168E-01  -1.793E+01  1.498E+02
40380000  333.7  1.776E+02  1.293E+01  -1.412E+01  -6.168E-01  -1.474E+01  1.499E+02
40390000  325.9  1.734E+02  1.069E+01  -1.200E+01  -6.168E-01  -1.262E+01  1.501E+02
40400000  350.3  1.864E+02  1.710E+01  -1.798E+01  -6.168E-01  -1.859E+01  1.507E+02
40410000  317.3  1.689E+02  4.387E-01  -1.640E+01  -6.168E-01  -1.702E+01  1.514E+02
40420000  239.4  1.274E+02  -4.023E+01  -1.561E+01  -6.168E-01  -1.623E+01  1.514E+02
40430000  283.6  1.509E+02  -1.893E+01  -1.808E+01  -6.168E-01  -1.869E+01  1.512E+02
40440000  227.1  1.208E+02  -5.054E+01  -1.974E+01  -6.168E-01  -2.036E+01  1.510E+02
40450000  328.6  1.748E+02  5.258E+00  -1.788E+01  -6.168E-01  -1.850E+01  1.511E+02
40460000  328.1  1.746E+02  4.782E+00  -1.838E+01  -6.168E-01  -1.900E+01  1.508E+02
40470000  278.4  1.482E+02  -1.962E+01  -1.576E+01  -6.168E-01  -1.638E+01  1.514E+02
40480000  320.9  1.707E+02  6.037E-01  -1.802E+01  -6.168E-01  -1.863E+01  1.515E+02
40490000  261.1  1.389E+02  -3.001E+01  -1.596E+01  -6.168E-01  -1.658E+01  1.524E+02
40500000  315.8  1.680E+02  -3.062E+00  -1.832E+01  -6.168E-01  -1.893E+01  1.522E+02
40510000  280.1  1.491E+02  -2.257E+01  -1.878E+01  -6.168E-01  -1.940E+01  1.522E+02
40520000  326.2  1.736E+02  -1.849E-01  -2.101E+01  -6.168E-01  -2.162E+01  1.522E+02
40530000  340.1  1.810E+02  1.172E+01  -1.711E+01  -6.168E-01  -1.773E+01  1.515E+02
40540000  316.2  1.683E+02  -5.755E-01  -1.634E+01  -6.168E-01  -1.695E+01  1.519E+02
40550000  282.3  1.502E+02  -1.963E+01  -1.620E+01  -6.168E-01  -1.682E+01  1.530E+02
40560000  314.6  1.674E+02  -5.095E+00  -1.896E+01  -6.168E-01  -1.958E+01  1.529E+02
40570000  321.6  1.712E+02  3.967E+00  -1.319E+01  -6.168E-01  -1.381E+01  1.534E+02
40580000  270.1  1.437E+02  -2.602E+01  -1.557E+01  -6.168E-01  -1.618E+01  1.535E+02
40590000  297.1  1.581E+02  -2.346E+01  -2.647E+01  -6.168E-01  -2.708E+01  1.544E+02
40600000  343.2  1.826E+02  1.018E+01  -1.717E+01  -6.168E-01  -1.778E+01  1.547E+02
40610000  272.3  1.449E+02  -3.077E+01  -2.085E+01  -6.168E-01  -2.147E+01  1.542E+02
40620000  292.3  1.555E+02  -1.766E+01  -1.886E+01  -6.168E-01  -1.948E+01  1.537E+02
40630000  276.7  1.472E+02  -2.175E+01  -1.422E+01  -6.168E-01  -1.483E+01  1.541E+02
40640000  283.3  1.508E+02  -2.070E+01  -1.609E+01  -6.168E-01  -1.671E+01  1.548E+02
40650000  224.0  1.192E+02  -5.123E+01  -1.483E+01  -6.168E-01  -1.545E+01  1.550E+02
40660000  307.0  1.634E+02  -6.790E+00  -1.537E+01  -6.168E-01  -1.599E+01  1.542E+02
40670000  362.2  1.927E+02  2.118E+01  -1.707E+01  -6.168E-01  -1.769E+01  1.539E+02
40680000  302.6  1.610E+02  -7.803E+00  -1.471E+01  -6.168E-01  -1.533E+01  1.535E+02
40690000  309.5  1.647E+02  -1.615E+00  -1.277E+01  -6.168E-01  -1.338E+01  1.529E+02
40700000  273.0  1.452E+02  -2.007E+01  -1.278E+01  -6.168E-01  -1.340E+01  1.519E+02
40710000  308.0  1.639E+02  -3.110E+00  -1.444E+01  -6.168E-01  -1.506E+01  1.520E+02
40720000  230.7  1.227E+02  -5.100E+01  -2.161E+01  -6.168E-01  -2.223E+01  1.515E+02
40730000  278.7  1.483E+02  -2.295E+01  -1.963E+01  -6.168E-01  -2.024E+01  1.510E+02
40740000  332.3  1.768E+02  8.417E+00  -1.556E+01  -6.168E-01  -1.618E+01  1.522E+02
40750000  379.3  2.018E+02  3.133E+01  -1.723E+01  -6.168E-01  -1.785E+01  1.526E+02
40760000  254.9  1.356E+02  -3.518E+01  -1.807E+01  -6.168E-01  -1.869E+01  1.521E+02
40770000  298.8  1.590E+02  -1.209E+01  -1.783E+01  -6.168E-01  -1.844E+01  1.526E+02
40780000  277.4  1.476E+02  -2.161E+01  -1.563E+01  -6.168E-01  -1.624E+01  1.530E+02
40790000  280.0  1.490E+02  -2.093E+01  -1.655E+01  -6.168E-01  -1.716E+01  1.528E+02
40800000  267.9  1.426E+02  -2.440E+01  -1.346E+01  -6.168E-01  -1.408E+01  1.529E+02
40810000  308.5  1.642E+02  -3.769E+00  -1.436E+01  -6.168E-01  -1.498E+01  1.530E+02
40820000  351.3  1.869E+02  1.588E+01  -1.725E+01  -6.168E-01  -1.787E+01  1.532E+02
40830000  270.5  1.439E+02  -2.625E+01  -1.686E+01  -6.168E-01  -1.747E+01  1.527E+02
40840000  329.4  1.753E+02  6.382E+00  -1.538E+01  -6.168E-01  -1.600E+01  1.529E+02
40850000  330.3  1.757E+02  7.992E+00  -1.417E+01  -6.168E-01  -1.478E+01  1.530E+02
40860000  336.5  1.791E+02  1.427E+01  -1.110E+01  -6.168E-01  -1.171E+01  1.531E+02
40870000  305.6  1.626E+02  -1.306E+01  -2.186E+01  -6.168E-01  -2.248E+01  1.532E+02
40880000  292.8  1.558E+02  -1.216E+01  -1.519E+01  -6.168E-01  -1.581E+01  1.521E+02
40890000  281.2  1.496E+02  -1.940E+01  -1.674E+01  -6.168E-01  -1.736E+01  1.517E+02
40900000  313.0  1.666E+02  -2.126E-02  -1.418E+01  -6.168E-01  -1.480E+01  1.518E+02
40910000  301.8  1.606E+02  -1.392E+01  -2.160E+01  -6.168E-01  -2.221E+01  1.523E+02
40920000  292.0  1.554E+02  -1.733E+01  -1.981E+01  -6.168E-01  -2.042E+01  1.523E+02
40930000  280.2  1.491E+02  -1.907E+01  -1.550E+01  -6.168E-01  -1.612E+01  1.520E+02
40940000  254.2  1.353E+02  -3.270E+01  -1.542E+01  -6.168E-01  -1.604E+01  1.519E+02
40950000  295.0  1.570E+02  -1.153E+01  -1.596E+01  -6.168E-01  -1.657E+01  1.519E+02
40960000  315.6  1.680E+02  2.049E-01  -1.462E+01  -6.168E-01  -1.524E+01  1.525E+02
40970000  351.2  1.869E+02  1.970E+01  -1.328E+01  -6.168E-01  -1.390E+01  1.533E+02
40980000  306.4  1.631E+02  -6.052E+00  -1.567E+01  -6.168E-01  -1.629E+01  1.528E+02
40990000  298.1  1.586E+02  -1.273E+01  -1.809E+01  -6.168E-01  -1.871E+01  1.527E+02
41000000  282.8  1.505E+02  -2.140E+01  -1.848E+01  -6.168E-01  -1.910E+01  1.528E+02
41010000  300.6  1.600E+02  -7.402E+00  -1.437E+01  -6.168E-01  -1.498E+01  1.524E+02
41020000  237.8  1.265E+02  -4.326E+01  -1.678E+01  -6.168E-01  -1.740E+01  1.524E+02
41030000  341.4  1.817E+02  7.974E+00  -2.121E+01  -6.168E-01  -2.182E+01  1.519E+02
41040000  308.2  1.640E+02  -3.500E+00  -1.466E+01  -6.168E-01  -1.527E+01  1.522E+02
41050000  305.2  1.624E+02  -8.535E+00  -1.783E+01  -6.168E-01  -1.845E+01  1.525E+02
41060000  334.8  1.782E+02  7.951E+00  -1.775E+01  -6.168E-01  -1.836E+01  1.518E+02
41070000  324.2  1.725E+02  1.273E+00  -1.890E+01  -6.168E-01  -1.951E+01  1.517E+02
41080000  275.4  1.466E+02  -2.007E+01  -1.438E+01  -6.168E-01  -1.500E+01  1.516E+02
41090000  300.6  1.600E+02  -1.013E+01  -1.908E+01  -6.168E-01  -1.970E+01  1.504E+02
41100000  294.8  1.569E+02  -1.584E+01  -2.176E+01  -6.168E-01  -2.238E+01  1.504E+02
41110000  256.1  1.363E+02  -3.325E+01  -1.842E+01  -6.168E-01  -1.903E+01  1.505E+02
41120000  264.1  1.405E+02  -3.148E+01  -2.112E+01  -6.168E-01  -2.173E+01  1.503E+02
41130000  266.1  1.416E+02  -3.390E+01  -2.489E+01  -6.168E-01  -2.550E+01  1.500E+02
41140000  272.5  1.450E+02  -2.341E+01  -1.722E+01  -6.168E-01  -1.784E+01  1.506E+02
41150000  295.8  1.574E+02  -1.173E+01  -1.821E+01  -6.168E-01  -1.883E+01  1.503E+02
41160000  331.3  1.763E+02  1.228E+01  -1.361E+01  -6.168E-01  -1.422E+01  1.498E+02
41170000  326.0  1.735E+02  7.604E+00  -1.609E+01  -6.168E-01  -1.670E+01  1.492E+02
41180000  289.5  1.540E+02  -1.348E+01  -1.827E+01  -6.168E-01  -1.888E+01  1.486E+02
41190000  259.6  1.381E+02  -2.527E+01  -1.391E+01  -6.168E-01  -1.453E+01  1.489E+02
41200000  315.6  1.679E+02  4.213E+00  -1.416E+01  -6.168E-01  -1.477E+01  1.490E+02
41210000  326.2  1.736E+02  5.111E+00  -1.875E+01  -6.168E-01  -1.937E+01  1.491E+02
41220000  249.6  1.328E+02  -3.386E+01  -1.666E+01  -6.168E-01  -1.728E+01  1.494E+02
41230000  316.1  1.682E+02  -7.538E-01  -1.937E+01  -6.168E-01  -1.999E+01  1.490E+02
41240000  336.3  1.790E+02  1.501E+01  -1.417E+01  -6.168E-01  -1.478E+01  1.492E+02
41250000  341.2  1.816E+02  1.364E+01  -1.785E+01  -6.168E-01  -1.846E+01  1.495E+02
41260000  291.8  1.553E+02  -7.239E+00  -1.249E+01  -6.168E-01  -1.311E+01  1.494E+02
41270000  346.6  1.844E+02  2.597E+01  -8.352E+00  -6.168E-01  -8.969E+00  1.495E+02
41280000  355.5  1.892E+02  2.371E+01  -1.534E+01  -6.168E-01  -1.596E+01  1.495E+02
41290000  292.9  1.558E+02  -1.065E+01  -1.621E+01  -6.168E-01  -1.683E+01  1.497E+02
41300000  356.8  1.898E+02  1.739E+01  -2.178E+01  -6.168E-01  -2.239E+01  1.501E+02
41310000  328.6  1.749E+02  5.616E+00  -1.953E+01  -6.168E-01  -2.014E+01  1.491E+02
41320000  266.2  1.417E+02  -2.878E+01  -1.973E+01  -6.168E-01  -2.035E+01  1.501E+02
41330000  320.8  1.707E+02  2.752E+00  -1.750E+01  -6.168E-01  -1.811E+01  1.499E+02
41340000  236.0  1.256E+02  -4.312E+01  -1.811E+01  -6.168E-01  -1.873E+01  1.500E+02
41350000  276.0  1.468E+02  -2.412E+01  -2.073E+01  -6.168E-01  -2.135E+01  1.496E+02
41360000  277.2  1.475E+02  -1.829E+01  -1.522E+01  -6.168E-01  -1.584E+01  1.500E+02
41370000  290.1  1.544E+02  -1.360E+01  -1.774E+01  -6.168E-01  -1.835E+01  1.496E+02
41380000  305.2  1.624E+02  -5.785E+00  -1.861E+01  -6.168E-01  -1.923E+01  1.489E+02
41390000  295.3  1.572E+02  -1.066E+01  -1.784E+01  -6.168E-01  -1.846E+01  1.494E+02
41400000  286.5  1.525E+02  -1.405E+01  -1.615E+01  -6.168E-01  -1.676E+01  1.498E+02
41410000  302.8  1.611E+02  -8.851E-01  -1.159E+01  -6.168E-01  -1.221E+01  1.498E+02
41420000  282.8  1.505E+02  -1.560E+01  -1.635E+01  -6.168E-01  -1.696E+01  1.491E+02
41430000  277.9  1.479E+02  -1.684E+01  -1.462E+01  -6.168E-01  -1.523E+01  1.495E+02
41440000  356.0  1.895E+02  2.716E+01  -1.280E+01  -6.168E-01  -1.341E+01  1.489E+02
41450000  338.6  1.802E+02  7.705E+00  -2.196E+01  -6.168E-01  -2.258E+01  1.499E+02
41460000  279.9  1.489E+02  -1.176E+01  -1.037E+01  -6.168E-01  -1.098E+01  1.497E+02
41470000  289.4  1.540E+02  -1.205E+01  -1.571E+01  -6.168E-01  -1.633E+01  1.497E+02
41480000  270.9  1.441E+02  -1.810E+01  -1.164E+01  -6.168E-01  -1.226E+01  1.500E+02
41490000  317.6  1.690E+02  -2.892E-01  -1.917E+01  -6.168E-01  -1.979E+01  1.495E+02
41500000  272.0  1.447E+02  -2.533E+01  -2.024E+01  -6.168E-01  -2.086E+01  1.492E+02
41510000  294.6  1.567E+02  -5.118E+00  -1.187E+01  -6.168E-01  -1.248E+01  1.494E+02
41520000  271.2  1.443E+02  -2.436E+01  -1.831E+01  -6.168E-01  -1.893E+01  1.497E+02
41530000  272.8  1.452E+02  -1.741E+01  -1.211E+01  -6.168E-01  -1.273E+01  1.498E+02
41540000  292.9  1.559E+02  -1.306E+01  -1.833E+01  -6.168E-01  -1.895E+01  1.500E+02
41550000  272.5  1.450E+02  -2.271E+01  -1.728E+01  -6.168E-01  -1.790E+01  1.498E+02
41560000  289.9  1.542E+02  -1.635E+01  -2.049E+01  -6.168E-01  -2.110E+01  1.495E+02
41570000  310.3  1.651E+02  -2.396E+00  -1.811E+01  -6.168E-01  -1.873E+01  1.488E+02
41580000  338.9  1.803E+02  1.529E+01  -1.589E+01  -6.168E-01  -1.651E+01  1.485E+02
41590000  321.3  1.710E+02  3.390E+00  -1.871E+01  -6.168E-01  -1.933E+01  1.483E+02
41600000  279.7  1.488E+02  -1.025E+01  -1.023E+01  -6.168E-01  -1.085E+01  1.483E+02
41610000  305.1  1.623E+02  -4.142E+00  -1.813E+01  -6.168E-01  -1.874E+01  1.477E+02
41620000  286.9  1.527E+02  -1.018E+01  -1.401E+01  -6.168E-01  -1.462E+01  1.482E+02
41630000  305.5  1.626E+02  -7.162E+00  -2.152E+01  -6.168E-01  -2.213E+01  1.476E+02
41640000  283.3  1.508E+02  -1.339E+01  -1.576E+01  -6.168E-01  -1.637E+01  1.478E+02
41650000  302.9  1.612E+02  -2.965E+00  -1.575E+01  -6.168E-01  -1.637E+01  1.478E+02
41660000  330.4  1.758E+02  1.267E+01  -1.442E+01  -6.168E-01  -1.504E+01  1.481E+02
41670000  297.2  1.581E+02  -7.176E+00  -1.617E+01  -6.168E-01  -1.678E+01  1.485E+02
41680000  312.8  1.665E+02  -1.653E+00  -1.897E+01  -6.168E-01  -1.959E+01  1.485E+02
41690000  274.8  1.462E+02  -2.326E+01  -1.968E+01  -6.168E-01  -2.030E+01  1.492E+02
41700000  311.7  1.659E+02  -4.503E+00  -2.139E+01  -6.168E-01  -2.201E+01  1.483E+02
41710000  324.7  1.728E+02  1.225E+00  -2.223E+01  -6.168E-01  -2.284E+01  1.487E+02
41720000  316.7  1.685E+02  8.842E-01  -1.808E+01  -6.168E-01  -1.869E+01  1.489E+02
41730000  262.5  1.397E+02  -3.024E+01  -2.107E+01  -6.168E-01  -2.169E+01  1.482E+02
41740000  277.0  1.474E+02  -1.713E+01  -1.593E+01  -6.168E-01  -1.655E+01  1.480E+02
41750000  282.7  1.504E+02  -1.085E+01  -1.240E+01  -6.168E-01  -1.302E+01  1.483E+02
41760000  282.4  1.503E+02  -1.661E+01  -1.778E+01  -6.168E-01  -1.840E+01  1.485E+02
41770000  336.6  1.791E+02  1.554E+01  -1.491E+01  -6.168E-01  -1.552E+01  1.480E+02
41780000  263.8  1.404E+02  -2.610E+01  -1.795E+01  -6.168E-01  -1.857E+01  1.479E+02
41790000  275.0  1.463E+02  -1.650E+01  -1.406E+01  -6.168E-01  -1.467E+01  1.481E+02
41800000  252.8  1.345E+02  -2.621E+01  -1.216E+01  -6.168E-01  -1.277E+01  1.480E+02
41810000  309.1  1.645E+02  -5.978E+00  -2.212E+01  -6.168E-01  -2.274E+01  1.477E+02
41820000  301.0  1.602E+02  -5.603E+00  -1.791E+01  -6.168E-01  -1.852E+01  1.473E+02
41830000  265.2  1.411E+02  -2.481E+01  -1.763E+01  -6.168E-01  -1.825E+01  1.477E+02
41840000  273.9  1.458E+02  -1.582E+01  -1.336E+01  -6.168E-01  -1.398E+01  1.476E+02
41850000  316.8  1.686E+02  3.370E+00  -1.650E+01  -6.168E-01  -1.711E+01  1.481E+02
41860000  284.8  1.515E+02  -1.831E+01  -2.133E+01  -6.168E-01  -2.194E+01  1.479E+02
41870000  267.4  1.423E+02  -2.682E+01  -2.130E+01  -6.168E-01  -2.192E+01  1.472E+02
41880000  256.3  1.364E+02  -2.585E+01  -1.377E+01  -6.168E-01  -1.438E+01  1.479E+02
41890000  317.2  1.688E+02  2.261E+00  -1.797E+01  -6.168E-01  -1.859E+01  1.479E+02
41900000  286.6  1.525E+02  -1.404E+01  -1.750E+01  -6.168E-01  -1.811E+01  1.484E+02
41910000  303.7  1.616E+02  -9.342E+00  -2.203E+01  -6.168E-01  -2.264E+01  1.483E+02
41920000  382.4  2.035E+02  3.354E+01  -2.065E+01  -6.168E-01  -2.126E+01  1.487E+02
41930000  334.8  1.781E+02  1.291E+01  -1.633E+01  -6.168E-01  -1.695E+01  1.483E+02
41940000  359.0  1.910E+02  2.806E+01  -1.338E+01  -6.168E-01  -1.400E+01  1.490E+02
41950000  218.6  1.163E+02  -4.729E+01  -1.442E+01  -6.168E-01  -1.504E+01  1.486E+02
41960000  275.4  1.466E+02  -2.312E+01  -2.142E+01  -6.168E-01  -2.203E+01  1.477E+02
41970000  314.3  1.672E+02  3.317E+00  -1.593E+01  -6.168E-01  -1.655E+01  1.474E+02
41980000  271.1  1.442E+02  -2.700E+01  -2.293E+01  -6.168E-01  -2.355E+01  1.477E+02
41990000  294.1  1.565E+02  -1.006E+01  -1.837E+01  -6.168E-01  -1.899E+01  1.475E+02
42000000  287.8  1.532E+02  -1.149E+01  -1.738E+01  -6.168E-01  -1.799E+01  1.466E+02
42010000  324.1  1.725E+02  7.494E+00  -1.710E+01  -6.168E-01  -1.772E+01  1.473E+02
42020000  307.6  1.637E+02  -3.326E+00  -2.022E+01  -6.168E-01  -2.083E+01  1.462E+02
42030000  295.5  1.573E+02  -5.622E+00  -1.582E+01  -6.168E-01  -1.644E+01  1.464E+02
42040000  301.2  1.603E+02  -8.219E+00  -2.089E+01  -6.168E-01  -2.151E+01  1.470E+02
42050000  283.2  1.507E+02  -1.060E+01  -1.354E+01  -6.168E-01  -1.416E+01  1.472E+02
42060000  298.6  1.589E+02  -1.181E+01  -2.370E+01  -6.168E-01  -2.432E+01  1.464E+02
42070000  260.7  1.387E+02  -2.407E+01  -1.561E+01  -6.168E-01  -1.623E+01  1.466E+02
42080000  294.4  1.566E+02  -9.436E+00  -1.886E+01  -6.168E-01  -1.947E+01  1.466E+02
42090000  327.7  1.744E+02  1.161E+01  -1.563E+01  -6.168E-01  -1.625E+01  1.465E+02
42100000  267.6  1.424E+02  -1.720E+01  -1.219E+01  -6.168E-01  -1.281E+01  1.468E+02
42110000  269.0  1.432E+02  -2.013E+01  -1.611E+01  -6.168E-01  -1.672E+01  1.466E+02
